,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,1264.25,17.933039751399626,0.009431448851284389,880.094,-0.00019732507515912533,968.375,8.34274634963039,0.6434735598158292,22
1,2291.062,15.95268157727875,0.009238548822650456,2093.016,-0.00047860021735037547,889.281,8.546745688736198,1.2931804619982779,21
2,2297.109,16.398024623900525,0.00864945589161415,2069.094,-0.0006419241581549934,1069.985,8.627929616157157,1.2288940261191657,20
3,1769.031,15.218539959745453,0.013440279037519869,3638.453,0.0003608549782726149,1311.593,8.559087298622096,2.330873478782131,19
4,1999.187,19.42896460124537,0.009692936548365266,1560.422,-0.0006819999226331103,1496.36,8.296362239966651,1.0092808819126011,18
5,1894.047,18.9541455757646,0.00870377553283766,1511.125,-0.0006944666294964743,590.406,8.557450859000351,0.9565659895125322,17
6,1756.547,17.468709072861763,0.006955979314401703,1470.391,-0.0007738101509501019,1078.36,8.547047946085465,0.901956291365404,16
7,1785.047,19.153660408464766,0.008712332009526006,1397.797,-0.0007127429761553446,616.375,8.511892630110548,0.8897906666138162,15
8,1733.953,16.52477794467856,0.0068001366328858115,1394.609,-0.0007896340580161282,1498.156,8.051221280847479,0.8830717036634559,14
9,1643.656,17.11375752268931,0.007114732492669778,1369.359,-0.0007656704394349424,106.203,10.552060943834972,0.8431270354481757,13
10,1622.453,17.63739523383682,0.008353966132339801,1340.218,-0.0007648858652738599,955.5,8.613611731557793,0.826559103449663,12
11,1618.031,18.522369238924334,0.006756521019507105,1294.359,-0.0007458724642304199,1190.578,8.475944467003737,0.8352681546837963,11
12,1612.703,18.399233275283038,0.008858400032726243,1252.328,-0.0007211966985582345,101.14,11.362812483920205,0.8025719464987874,10
13,1558.485,17.275372082939334,0.010342911702269237,1258.188,-0.0007472000863644881,985.61,8.371190025805744,0.7839218784699513,9
14,1583.313,16.60444518809659,0.007273225842757451,1239.813,-0.0007767966437251027,101.375,11.526945151977744,0.7910763493036002,8
15,1527.046,17.682518901037938,0.010751481404133545,1222.781,-0.0007132523293549773,103.485,10.1810399799527,0.7654538269480236,7
16,1404.39,16.94512387438401,0.007411311044001109,1185.828,-0.0008122735932849025,294.204,8.393941136933458,0.773177347633947,6
17,1434.704,17.545176388637014,0.0073278315220546624,1170.266,-0.0008254332255351227,1489.297,7.892322789995156,0.7605293776416485,5
18,1509.828,18.870237090882178,0.009597444478580896,1127.468,-0.0007279538484828315,100.907,9.367905211776392,0.7376430319247004,4
19,1342.844,16.8501327260127,0.007491595655845116,1129.453,-0.0008196061058003373,102.093,11.678218386810233,0.739179500257907,3
20,1422.578,18.12397455517185,0.009162734609154769,1058.453,-0.0007704558278898976,105.14099999999999,10.9768099995041,0.7014575429842594,2
21,1235.312,16.26047891418261,0.009693909714316057,1074.172,-0.0008074237172488679,101.95400000000001,11.095295726364123,0.7047349480541781,1
22,1381.016,18.153508709771476,0.009615806252614255,1024.719,-0.000787675755559218,686.766,8.250242161022074,0.677848893570423,0
