,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,1473.328,16.270512754877807,0.007276214301580295,1217.453,-0.00020487024154381743,988.563,8.425577842121937,0.8583727215167135,22
1,2291.062,13.741554815217244,0.008360787331229408,2234.437,-0.00041409055251753545,101.656,10.820237773972822,1.4209057149417375,21
2,2297.109,13.429039984288329,0.007559156563728499,2240.031,-0.0005709262984031943,101.172,12.439683919551939,1.372852133389263,20
3,1769.031,14.962433636707846,0.013948977029654667,3490.797,0.0003691287135379534,1291.468,8.943039713883753,2.378643730568756,19
4,2197.344,20.530529696550808,0.009690760230629637,1589.719,-0.000627897072277706,1483.719,8.59251584104209,1.0605357965671216,18
5,2063.219,19.605507267281187,0.008494624094556811,1520.906,-0.0006339374327847184,100.64,9.30930420162971,1.0069932376659496,17
6,2077.157,21.578292345131203,0.006283086112768127,1450.485,-0.0007355295853986582,1081.453,8.904848438548848,0.9298775334359536,16
7,2016.453,21.333411676684346,0.008806029074444178,1368.016,-0.0006578093216312975,616.375,9.033762185903944,0.9232377029483808,15
8,1905.922,18.65094643921925,0.006333342424772238,1354.64,-0.0007596775037479839,1498.156,8.26586404617439,0.9053279121173716,14
9,1931.563,21.03678654640978,0.006688549461955915,1318.563,-0.000733758180150221,103.094,16.943292158280165,0.8595848360639872,13
10,1908.765,21.329570135453707,0.007922071329093257,1279.656,-0.0007299401050161828,952.188,8.91193002124825,0.8369614294820705,12
11,1843.234,18.615958800969327,0.006563475824476648,1213.297,-0.0007177075433633683,1180.359,8.55805387197584,0.8456824187653132,11
12,1873.641,21.911752976108296,0.009219889633149382,1139.031,-0.000676940703636877,101.14,17.77495100368213,0.8071214007577537,10
13,1788.813,20.878359167793402,0.010504821381175852,1175.375,-0.0007038492096747393,978.5,8.507140723540699,0.7820744360746734,9
14,1730.704,19.513224864035898,0.007309350680051617,1125.625,-0.0007485653941629688,101.375,15.899998994046252,0.7953019444133349,8
15,1888.578,22.260892052869476,0.01122564895607149,1138.593,-0.0006605151863344586,103.485,17.74581539995437,0.7752051154719997,7
16,1708.031,19.41196098209977,0.007417876435244195,1081.953,-0.0008146329342938269,301.188,9.067779744956994,0.7711865903845158,6
17,1679.875,18.84418294197226,0.007270067054630889,1053.672,-0.0008290143029826716,1459.188,8.033494771814105,0.7585098914517947,5
18,1789.75,22.47708648717316,0.01065888008570486,978.515,-0.0006794740916203723,100.907,15.642235089415081,0.7349386490499009,4
19,1622.437,18.784155585737437,0.0075505079554029665,1011.984,-0.0008114638454211386,102.093,15.404915699600185,0.7366758033690756,3
20,1726.39,22.004243566446483,0.009839213909780974,940.484,-0.0007542324819831572,101.485,17.656174425007187,0.7093946599203638,2
21,1603.484,19.47665862151807,0.009812706645192975,966.562,-0.0008056606683195787,101.95400000000001,15.838524747840022,0.7186465009220309,1
22,1697.844,22.077402967741943,0.01012209876255309,895.094,-0.0007714587463012041,678.86,8.381577623449296,0.6913885231046639,0
