,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,3507.328,40.59042914535701,0.004748168748181441,3386.641,-0.00033234360661565514,1012.547,27.256142702866917,1.89105229539079,167
1,3489.219,40.26023408628707,0.004583589127250777,3388.735,-0.00033775842184877045,3621.594,29.133928267844787,1.880637027686859,166
2,3489.094,40.27558633997852,0.004570531729404691,3368.937,-0.00033915404198747083,3604.922,29.222061480783108,1.8806626717011388,165
3,3489.297,40.29314715799111,0.004603878679820319,3369.157,-0.00034165397116318815,3608.234,29.170435809077173,1.8807709009833444,164
4,3487.172,40.268872630219796,0.0046256866662082235,3367.156,-0.0003440917384244859,3557.468,29.065729387263953,1.8794508728285058,163
5,3469.188,39.67620802332074,0.0044760456046976016,3368.906,-0.000344475798365476,3584.297,28.996139236826068,1.8807003517117404,162
6,3468.094,39.803817662926164,0.004483241133675959,3367.781,-0.0003439724380135956,3549.625,29.089731028390787,1.8799352523566075,161
7,3471.015,39.88810476942348,0.0044900850686204,3370.875,-0.0003436457643308191,3561.718,29.179766754586048,1.8815088124038797,160
8,3469.344,39.95162250671474,0.004523648152079426,3369.047,-0.00034425320268324805,3556.484,29.114107904112704,1.8696907870385844,159
9,3470.047,40.052021854718284,0.004571245905805336,3369.813,-0.0003458242797473875,3551.797,29.05744563617236,1.870052380139199,158
10,3469.563,40.1213838436794,0.004628458423018225,3349.5,-0.0003456699607020756,3549.203,28.965053157588127,1.8700442394188577,157
11,3450.594,40.174657039770814,0.004590449803434109,3350.407,-0.0003457420952918511,3054.0,29.13889669617461,1.8596518987766364,156
12,3450.109,40.016434730174936,0.00454025216461518,3349.906,-0.0003458324231138385,3524.953,29.202887551426787,1.8590746560862206,155
13,3449.844,40.16569230743226,0.004647316924094014,3349.828,-0.00034553866495147767,3523.4370000000054,29.11395150944253,1.8590084577709232,154
14,3430.156,39.46139677634257,0.004486354459222501,3330.219,-0.0003470037113434818,3561.86,28.976574911873488,1.8593622586957048,153
15,3429.407,39.5636595172155,0.004556335133318084,3329.328,-0.00034821359321288056,3474.906,28.854551118533603,1.8587355450601035,152
16,3409.484,39.628948319501816,0.004603902410111082,3329.719,-0.0003485251861885575,3466.437,28.786613989462293,1.847817291322145,151
17,3390.422,39.225347214914876,0.004494924961025838,3310.5,-0.00034885026232471116,3480.219,28.865775945290462,1.8485252916137047,150
18,3390.281,39.4126321606434,0.004549618398675525,3310.219,-0.0003480136176854252,3451.719,28.878432191214127,1.848378951850034,149
19,3490.078,39.95874037686836,0.0044698299445485295,3389.609,-0.00033822465684024786,3431.062,28.79758724840639,1.8807805437609766,148
20,3491.235,40.31302300333008,0.004484992607267802,3390.813,-0.00033875261057823174,3605.797,29.15641159378297,1.8814721597443598,147
21,3470.828,39.359447242364645,0.004334742264005943,3370.797,-0.00034068798402479735,3588.031,29.1544231457191,1.8810954313244785,146
22,3472.563,39.454159451189874,0.004465706012830948,3372.078,-0.0003417577979764886,3593.359,28.71481831414117,1.8710089649779995,145
23,3471.016,39.641748274009444,0.004565419270821236,3350.781,-0.000342124115706238,3578.0,28.533877426349584,1.8701995151941375,144
24,3431.9370000000054,38.86906912217273,0.004409114347753998,3351.8120000000054,-0.0003434882581748232,3545.156,28.46161610072502,1.8706715362800985,143
25,3431.125,39.11839966443177,0.0045075965114920805,3350.891,-0.0003439939613974657,3535.703,28.386930544540967,1.8596124644020169,142
26,3412.406,38.68010761281634,0.004440708080125331,3332.343,-0.00034505263436987704,3547.969,28.336534625568376,1.860033909718346,141
27,3410.688,38.863045678198645,0.004508150817894107,3330.438,-0.0003453358263429699,3499.157,28.23465144539435,1.8591653109160768,140
28,3410.718,39.14531169811219,0.0045861337734239005,3330.265,-0.0003450045176369474,3538.219,28.256499193062336,1.8481398178778288,139
29,3392.719,38.8380564174779,0.004514806725031679,3312.734,-0.00034598362467732957,3513.719,28.319210692991568,1.849201702126164,138
30,3460.828,38.95965174080089,0.004455631608522069,3374.328,-0.00033378959438603407,3463.235,28.639243249958948,1.8834677437950846,137
31,3414.109,39.053875772291974,0.004422700494611734,3336.891,-0.0003404652144381273,1047.953,23.596812213369144,1.8628211117905844,136
