,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,272.219,10.599015656280221,0.016341199980647685,955.594,-8.511175392658089e-05,564.891,8.175121002418658,0.7399351039859233,101
1,942.516,13.54364174937589,0.008949957559665319,1875.25,-0.0005786040027834859,119.422,9.661527812604637,1.1665440238116096,100
2,266.344,9.28113675498001,0.011491386020462572,1811.656,-0.0007612442675426617,103.844,7.531279958899676,1.1052521456138635,99
3,935.125,13.067520220175583,0.008422938691215688,1784.719,-0.0006671611962045032,103.61,20.50117616676916,1.0960302257185877,98
4,374.719,10.109608327298044,0.010708257963266132,1794.75,-0.0006746671147857294,105.094,8.014479093264054,1.0754450685609742,97
5,898.25,12.65874382593406,0.008091801571253231,1737.687,-0.0006443283961831733,995.75,8.555187003954282,1.0655493528023796,96
6,1069.657,13.048105082256448,0.007841057015979992,1730.532,-0.0006070338764273571,124.343,9.393797994360845,1.0568368579972396,95
7,917.547,12.543236148848456,0.007934782237585404,1708.515,-0.0006333848860627382,105.578,17.796475480846997,1.0449064445364842,94
8,805.453,12.158068532297165,0.008232038415944045,1718.718,-0.0006241233018662504,105.10900000000001,8.878470361534147,1.0458363976936966,93
9,,,,1668.328,-0.0006975219041119973,112.797,8.089667443761664,1.018187920878015,92
10,853.078,12.326566637129016,0.008058507080256686,1675.812,-0.00062976145693739,211.875,7.202562664168635,1.0226409233672233,91
11,518.453,10.866500271696868,0.009444911940807252,1704.344,-0.0005870314607220112,104.422,8.880204282142554,1.03890961861509,90
12,1012.781,12.654035307090336,0.00754256743967558,1654.438,-0.0006246614876520251,103.485,14.8759521992131,1.0173250354350074,89
13,503.61,10.74298211353569,0.009342711028462994,1702.297,-0.0006017966989764168,104.047,8.88640424163776,1.033183911994548,88
14,293.39,9.154146884903113,0.009840166014068988,1679.5,-0.0006748378164185402,125.594,9.001519677270965,1.0095232119739597,87
15,142.10899999999998,7.402601359344854,0.007081057911413742,1637.14,-0.0007071437201637634,616.843,8.17944489717767,0.9862483259626477,86
16,1103.281,12.869037827684618,0.00753221680327728,1644.687,-0.0005885986174186466,105.719,16.655538092789996,1.0080048320000436,85
17,994.094,12.545498039415259,0.007476575970690083,1653.531,-0.0005968074959734024,104.203,16.257828266247877,1.0153387761254196,84
18,855.046,12.055453147252829,0.0077143266874402025,1648.281,-0.0005961118211888024,105.5,14.51550370957041,1.0106786853355956,83
19,496.969,10.519251309963872,0.009059908291968875,1646.688,-0.0005893880039438196,106.859,9.00951145282479,1.010409656585336,82
20,41.344,6.439208823396654,-0.002590529911407265,1591.828,-0.0006803506498658646,423.109,7.633473492045153,0.9801433323963482,81
21,668.516,11.40293642278954,0.00851696281147569,1766.969,-0.0004887443443344889,1202.125,8.733113318963078,1.1016641723624385,80
22,587.312,10.807281302779465,0.008276349279528743,1763.344,-0.000546490545517262,125.36,9.416821472383555,1.0826512239001271,79
23,727.203,11.4401714875003,0.007936142637040082,1717.187,-0.0005879772542276218,105.125,17.048003546083926,1.0575008387868343,78
24,857.938,11.948189957837398,0.007551102465254996,1683.109,-0.0006062966043710236,106.172,15.099365252887692,1.0385517331615322,77
25,,,,1636.906,-0.00062873099203938,107.39099999999999,14.821852032930005,1.0073294901291132,76
26,362.031,9.579564527245548,0.009096354779407007,1673.219,-0.0006313788756665721,954.422,8.566883608989528,1.0160400308540347,75
27,449.672,10.19169201453582,0.0090230493706985,1650.594,-0.0006006374187352182,105.938,9.446659545797553,1.0158319636440951,74
28,548.406,10.638847352435556,0.008483322816283641,1624.266,-0.0006225857765153806,107.23400000000001,10.51552476839237,1.0015383803216271,73
29,993.609,12.518387219339981,0.007404654884804711,1576.64,-0.000633974378776428,104.453,16.152221119505157,0.9812488615918239,72
30,390.5,9.55275558395101,0.008565605203112019,1617.782,-0.0006361710537287551,105.031,9.40286280856599,0.9987416030110134,71
31,,,,1567.047,-0.0006873681121216012,744.516,8.332860111474298,0.9584014230949642,70
32,742.625,11.440623169463715,0.007689096379426191,1561.813,-0.0005976618376013953,107.734,15.199244508075951,0.9800846133894623,69
33,130.906,7.393287976277207,0.007006173916207597,1600.735,-0.0007004434041778094,104.64099999999999,9.399371621633716,0.9720372198962766,68
34,692.875,11.321522575345222,0.007967650733537172,1551.594,-0.0006333392884000969,105.094,15.71264676611699,0.9693202807518411,67
35,,,,1545.593,-0.0006838575863361721,107.062,16.32784516546903,0.9479786388506265,66
36,742.282,11.513952799049461,0.007749778620497398,1551.579,-0.000625182017983599,300.813,7.354535196080396,0.9638519569071228,65
37,378.156,9.6849821909877,0.00913094653374785,1558.75,-0.0006266958309861819,104.563,9.499633109430217,0.9682336695484697,64
38,,,,1508.797,-0.0006534748876304758,105.657,15.437066156314941,0.9407020864603765,63
39,536.891,10.487511545561796,0.008251828201058617,1534.484,-0.000622058218524497,106.437,11.57785928530039,0.9618442077038963,62
40,77.67099999999999,6.979258573626497,0.005507296215060536,1539.125,-0.0007120548293972823,107.48400000000001,9.52053101183503,0.9332340144199703,61
41,959.5939999999973,12.349993774564249,0.0073429171311404015,1467.5629999999946,-0.0006431721834806294,473.5,7.831633972409177,0.9313454737145217,60
42,328.297,9.205300185136256,0.009026794588114938,1597.265,-0.0005822091507008731,1036.265,8.657714701464469,0.9976429099116705,59
43,967.641,12.497846050692429,0.00753068570683687,1559.172,-0.0005889912746975567,106.563,15.873448675439672,0.9833315262972037,58
44,318.328,9.317827800376152,0.009543456902173411,1594.235,-0.0006477075251564436,107.032,9.553531586821673,0.9904370062777442,57
45,1166.203,13.230082263445254,0.007505371667289938,1520.703,-0.000637893984630606,107.297,15.125265078721055,0.9499871340436294,56
46,905.141,12.006255528575466,0.007251812810201413,1502.063,-0.0006193837800280448,108.937,15.627137053787022,0.9526027840900876,55
47,897.39,12.263834237837676,0.0075614968710877055,1357.547,-0.0004944721233710617,617.672,8.067236577804154,0.8850175175465715,54
48,945.954,12.088067277133597,0.007061279020380859,1573.469,-0.0005905291167730665,105.094,15.664427613234842,0.9937402750241768,53
49,638.125,11.127293735328914,0.008048807872539424,1576.171000000002,-0.0006118133107496133,106.031,15.35679459705979,0.995507330519279,52
50,774.719,11.600487143050655,0.007573929717936453,1550.062,-0.0006176995591411835,107.531,16.14894516796064,0.975407870968116,51
51,754.844,11.456083228843914,0.007489592823917549,1532.703,-0.0006189220928258536,108.219,15.748129202644806,0.965960558373922,50
52,813.344,11.644578627895925,0.0073001076170233145,1516.656,-0.0006218873519611066,565.094,7.995461130656883,0.9573702621688754,49
53,1163.078,13.205908091645009,0.007110895747507716,1476.985,-0.0006111750299808056,106.094,15.40341902177915,0.9294756591964932,48
54,,,,1515.141,-0.0006503713422141548,107.172,16.663462861891983,0.9323553879823946,47
55,326.234,9.31827134880012,0.009193696962278352,1520.812,-0.0006611983744428179,107.968,10.145217867067174,0.954568378404969,46
56,802.281,11.685204491627418,0.007438819770715547,1469.89,-0.0006364902718089606,108.485,15.89634988760207,0.9330242104372937,45
57,,,,1508.703,-0.0006653491243253177,1200.687,8.627470087420027,0.923294184000959,44
58,670.547,11.189313650891172,0.007811215504465894,1456.015,-0.0006098900934321305,105.984,15.726839823251304,0.9257799164262976,43
59,,,,1472.25,-0.0006432207549757362,107.156,16.80028621146357,0.9162765793280084,42
60,285.406,8.932101761725146,0.008920502822669632,1488.921,-0.0006807737086902348,107.531,10.314384061339375,0.9387011679112469,41
61,814.938,11.799688280642968,0.007411004084344839,1424.25,-0.0006369754257632997,117.734,15.778004188984905,0.9158990586877171,40
62,,,,1489.047,-0.0006995084318431755,1428.813,8.460673741583006,0.9202608990433788,39
63,729.782,11.606773191160833,0.007889845945940511,1414.125,-0.0006295846184321539,105.922,16.384655471241324,0.9111253917360889,38
64,,,,1448.61,-0.0006494361370672303,106.266,17.215940946994643,0.8980507043695345,37
65,68.39,6.828043735856401,0.0018955824790440289,1466.453,-0.0007303596836005292,121.125,9.88238837640733,0.9278864624016372,36
66,594.562,10.939003462473401,0.008269208018989395,1425.078,-0.0006424647581944627,107.781,16.47467333320507,0.9118415396987224,35
67,935.422,12.337172986831842,0.007326291428930266,1392.344,-0.0006371545364952071,974.7660000000033,8.68595551378013,0.8936491649329469,34
68,,,,1444.547,-0.0006293957813247163,1239.406,8.595822739581308,0.9100864492604255,33
69,869.891,12.086865500393985,0.007397398059623122,1411.438,-0.0006037112944345169,105.64,14.72458182321301,0.9114904731460941,32
70,58.563,6.5157366955240565,-0.0013941630328050652,1481.938,-0.0007239790073928016,121.265,10.102391030756745,0.9337172811638196,31
71,888.516,12.035908396240224,0.007189166570887849,1398.109,-0.0006400551068878319,107.938,15.416728577728803,0.8981517756068776,30
72,378.953,9.666315076808356,0.00893398645711611,1437.172,-0.0006533565400991656,107.688,15.17932841412638,0.9139367135371254,29
73,1083.156,12.892402588227096,0.007085424260444344,1393.312,-0.0006383080616104911,1198.89,8.612492242948164,0.8764848617154279,28
74,751.734,11.649901809320655,0.007663255521781156,1373.14,-0.00063167429330569,109.188,15.082232412782252,0.8854917958581964,27
75,,,,1425.797,-0.0006644930799461575,109.781,17.087373883661648,0.8819074622846708,26
76,347.407,9.353969411088663,0.0086513160865399,1417.953,-0.0006780279852039737,105.39099999999999,13.327566624598433,0.9045809105944795,25
77,1047.546,13.024520005753601,0.007422128334564861,1373.421,-0.000655293807481013,106.047,16.533747021071374,0.8734606349455996,24
78,179.578,7.7824859857127135,0.007299679979641694,1414.344,-0.0007379097122282252,303.954,7.371636695817886,0.903131190986828,23
79,,,,1405.141,-0.0006645495879098944,107.5,17.685925577508396,0.8712217754060124,22
80,423.672,9.941828520628587,0.008479729833280514,1396.266,-0.0006620052156224982,108.25,15.257719155058938,0.8936499043476617,21
81,644.687,11.047797090926284,0.007898434659749891,1364.953,-0.0006573964364005798,108.98400000000001,16.184216488807913,0.8835064014687892,20
82,743.8289999999979,11.407489272405536,0.007503768254483524,1354.875,-0.0006581142692810986,125.73400000000001,15.636729272199648,0.8779403705367915,19
83,,,,1383.328,-0.0006648371752465621,1154.531,8.619619545455764,0.8599389109365094,18
84,711.64,11.236801096875553,0.007453165006480472,1338.906,-0.000638480291951383,110.672,15.703711180998374,0.8697358119609565,17
85,,,,1389.328,-0.0006675085038435488,105.968,17.384621130031423,0.8638271814812677,16
86,232.344,8.56191688295609,0.009130229627370262,1380.234,-0.0007228123493697642,106.531,11.119421666932514,0.8865694537789144,15
87,568.359,10.93567940135557,0.008547776020629574,1348.531,-0.0006678508347206575,107.172,16.21165420095138,0.8690078572313327,14
88,1025.266,12.794200480436912,0.0073066614621183955,1329.641,-0.0006584530874412109,994.922,8.599913236737919,0.8474446088377652,13
89,981.625,12.747568706728856,0.00756648759323501,1329.875,-0.0005629185816180067,905.672,8.421943936271182,0.8799727721580702,12
90,710.266,11.146076561994388,0.007317445821864071,1396.641,-0.0006235150006831799,109.391,14.300112924031822,0.9110444582768508,11
91,,,,1448.297,-0.0007190550614025948,105.86,15.418214645532542,0.9121724293355059,10
92,650.312,10.989022225537685,0.007657698613668715,1378.0,-0.0006492482589985659,109.969,14.501951924758325,0.8872043975884799,9
93,237.03199999999998,8.137489945050335,0.007082546227467924,1393.641,-0.0007299666268528042,110.953,13.427786220022,0.8961236767959215,8
94,,,,1411.187,-0.000708489228778947,117.125,4.908084861470835,0.8851334001128452,7
95,,,,1375.218,-0.0007239965071338686,106.297,10.569928924986234,0.8793386645436118,6
96,1035.937,12.756861227263636,0.007148835847016935,1339.937,-0.0006595287446358644,106.907,15.517069410277188,0.8461224238450626,5
97,340.89,9.071611522385277,0.007907940617464334,1358.078,-0.0006958849022825306,107.25,13.284761820072559,0.8705933152969343,4
98,,,,1360.953,-0.0006748335210528574,107.968,15.657063501633834,0.8440520909609104,3
99,470.609,10.1796062815794,0.00850781212738677,1326.906,-0.000662472881587811,684.313,8.22329152750066,0.8536244678403578,2
100,448.281,9.908726445231746,0.008154340852500051,1310.14,-0.0006474403020710382,110.094,13.697381098802953,0.8524519337958137,1
101,1116.218,13.031029748663775,0.007102070289490082,1334.796,-0.0006641117436550629,109.625,15.692838435413707,0.8373919001793014,0
