,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,318.969,10.013850938962086,0.012881639984766869,1086.61,6.009721233764788e-05,559.844,7.695144988406736,0.7989997927037011,101
1,951.922,12.79207105968357,0.008240982328940624,2158.204,-0.0003805735322457742,106.75,10.03989608340018,1.319892156462878,100
2,266.344,9.027119874555666,0.011374727083297051,2086.985,-0.0006507793843026992,103.844,8.685156448134657,1.2769832801132017,99
3,925.515,12.404490615275506,0.007971270275404113,2099.687,-0.0005716212688378249,111.61,10.147384559278297,1.2572591312230865,98
4,374.719,9.75965639175979,0.010391007980079985,2005.75,-0.0006021618050925612,105.094,8.819632431639436,1.206763751299412,97
5,878.968,12.101659096332094,0.007862501559396355,2027.203,-0.0005696804571407845,782.859,7.81763077867677,1.2077322536103197,96
6,1069.657,12.776087802103012,0.00765875923835878,2012.672,-0.0005594428976692911,127.172,11.037576026184407,1.2009614290093835,95
7,898.078,12.368742367497795,0.00814566124768911,1991.578,-0.0005681140236693859,114.156,11.714954752570486,1.189059086549973,94
8,805.453,11.906282521812715,0.008199971996689733,1983.859,-0.0005669266818587598,113.906,9.192152792164311,1.169708782604433,93
9,,,,1925.125,-0.0006320606225463665,106.875,8.889410488472507,1.1483647194613424,92
10,843.156,12.047555363112393,0.008107120010932684,1933.562,-0.0005743152835192742,214.922,6.881534811421558,1.1527726060972296,91
11,518.453,10.613591731975951,0.009466974415164642,1923.625,-0.0005503654189574636,119.844,9.487966295084874,1.1318370471727228,90
12,1012.781,12.331129434326096,0.007335208718820089,1905.094,-0.0005745853658203268,103.485,9.62077376845648,1.1326525803383347,89
13,513.657,10.446189088443994,0.009136566630853838,1903.766,-0.0005645070512117677,107.219,9.419973823999088,1.1160565716574584,88
14,303.562,8.861448680742145,0.009529289221490087,1861.484,-0.0006267569699600816,106.10900000000001,9.64079182022461,1.0984641825068853,87
15,,,,1840.14,-0.000651254953897,633.281,7.965771659662827,1.0925694103096681,86
16,1113.562,12.542360040950296,0.0072286552239307356,1859.468,-0.000562917861243838,105.719,9.685179271479628,1.109167680712031,85
17,1004.516,12.233937282999552,0.0072808595243002636,1852.485,-0.0005665261193218514,124.563,9.753886548893473,1.1075035028905713,84
18,865.312,11.647880623839754,0.007401238876447524,1854.156,-0.0005675085371610445,112.297,9.8487622839993,1.106751675424531,83
19,496.969,10.311583687311675,0.00922665590300862,1822.704,-0.000550929033023287,124.187,9.129242489458985,1.0726694124582825,82
20,41.344,6.219446887541564,-0.0010343284650401365,1799.672,-0.0006352967759314671,423.109,7.437406103012123,1.0776844021506693,81
21,689.469,10.802153276513382,0.0077017143064093746,2007.406,-0.00046478727551062585,768.422,7.542468207883672,1.1981714734535907,80
22,576.766,10.599013519283924,0.008549257351001602,1983.672,-0.0005257098333337557,103.735,9.429633393234965,1.1625381552680927,79
23,716.671,11.151751314619752,0.007984263833558002,1949.125,-0.0005543661949809165,112.469,9.641074918519172,1.1556827465844224,78
24,868.5,11.454556908938244,0.007178108894885206,1905.031,-0.0005787233022047451,106.172,10.248630514090218,1.137444098422356,77
25,,,,1859.781,-0.0005964492968029684,137.266,8.633471664647988,1.1126375352125493,76
