,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
0,3367.141,38.10180309676608,0.004241664618488411,3281.11,-0.0003358468376475333,1000.359,26.64885102606817,1.8550045207910817,131
1,3347.188,38.14987995994155,0.0041333480179516135,3260.625,-0.00034292016877814443,3451.813,28.630657651876884,1.8431955317089987,130
2,3341.5,37.5266914843442,0.004124733573292052,3254.219,-0.00034499895648075837,3429.9839999999967,28.510311181520592,1.8396018424355423,129
3,3325.547,37.06279237079503,0.00416019847587349,3247.344,-0.00034507837084093366,3391.531,27.94743032564124,1.8306736044962053,128
4,3327.782,38.2110354381278,0.004143590899067124,3248.985,-0.0003413283717627411,3393.797,28.182349581908053,1.8327002069419656,127
5,3321.422,38.17496505957075,0.004058405864863173,3242.422,-0.00034127124766163185,3422.86,29.32807721033647,1.8285288846046388,126
6,3298.719,37.64038685475582,0.004039970277351459,3229.078,-0.0003420176670831657,3372.2350000000006,29.14440343765417,1.8212011895697924,125
7,3287.5,37.37602884738843,0.004093919664580969,3217.75,-0.00034234494481032293,3359.562,28.764369631564197,1.8151700106433282,124
8,3278.156,37.28928029078695,0.004159240496336743,3197.891,-0.0003403835713394366,3365.0,28.46780296529269,1.8042980520967649,123
9,3311.954,37.52377766578506,0.0042047004379990194,3231.25,-0.00034322082932672035,3326.594,27.55080800546333,1.8231002302844226,122
10,3292.922,37.72420412562674,0.004128829818039307,3211.625,-0.0003408381481555686,3385.5,28.623116663077944,1.8121253520255494,121
11,3270.234,37.41366095304306,0.004098380709822334,3198.812,-0.00034235797658938976,3346.344,28.785951897067633,1.8046916382117766,120
12,3245.828,36.94724908852665,0.004126128181419385,3174.0,-0.00034394599818184,3310.735,28.452969896355558,1.790844349786295,119
13,3232.391,36.707091312059944,0.004212544098125757,3160.36,-0.00034371532440256847,3289.734,28.010971441775514,1.783470722841926,118
14,3236.547,37.13061214416645,0.004272166184726513,3164.187,-0.0003465760711489116,3289.094,27.33771267675062,1.7809386125310702,117
15,3220.125,37.686600065941576,0.004250294677684795,3147.281,-0.0003445519473409836,3284.094,28.363099078932112,1.771209039672698,116
16,3206.437,37.633580732302406,0.004180080340596462,3133.297,-0.00034458910657720286,3277.625,28.889070330165367,1.7686303996707076,115
17,3180.0,37.15252578645951,0.004200271760664136,3106.531,-0.00034798476062788763,3227.672000000006,28.706404186759233,1.7536304801917124,114
18,3167.063,36.78829001793698,0.004313449105553681,3093.047,-0.00034739047488804923,3207.766,28.22054701375287,1.7462197416415093,113
19,3162.297,36.541146197392216,0.0043513240329169835,3088.156,-0.00035007646305732637,3187.125,27.30484922551561,1.7376647337053737,112
20,3140.063,36.372087786130464,0.0043915373275148955,3065.547,-0.00035241385798371504,3167.922,27.43825801481018,1.7315166735475835,111
21,3110.0,36.52608510498833,0.004441159883333038,3035.219,-0.0003536997809301672,3134.469,27.411805073475563,1.7085949894470602,110
22,3104.344,36.476252762052624,0.004450042433545759,3029.219,-0.0003550045874867923,3127.25,27.47846884962517,1.711469957068211,109
23,3097.922,36.377208902376694,0.004476885304712591,3022.578,-0.0003615479279131836,3068.952999999994,27.446210970688025,1.7075021373272627,108
24,3171.563,36.64000948247426,0.004421194092915366,3095.766,-0.00035688607188113467,3056.781,26.463639728406417,1.7492382064360228,107
